REVIEW_PANEL|MEDICALSPECIALTY|PRODUCTCODE|DEVICENAME|DEVICECLASS|UNCLASSIFIED_REASON|GMPEXEMPTFLAG|THIRDPARTYFLAG|REVIEWCODE|REGULATIONNUMBER|SUBMISSION_TYPE_ID|DEFINITION|PHYSICALSTATE|TECHNICALMETHOD|TARGETAREA|Implant_Flag|Life_Sustain_support_flag
OB|OB|HFK|Mold, Vaginal|2||N|P||884.3900|1|||||N|N
OB|OB|HFL|Drain, Cervical|2||N|P||884.3200|4|||||N|N
OB|OB|HFM|Monitor, Uterine Contraction, External (For Use In Clinic)|2||N|P||884.2720|1|||||N|N
OB|OB|HFN|Transducer, Pressure, Intrauterine|2||N|P||884.2700|1|||||N|N
OB|OB|HFO|Recorder, Pressure, Intrauterine|2||N|P||884.2700|1|||||N|N
OB|OB|HFP|Monitor, Phonocardiographic, Fetal|2||N|P||884.2640|1|||||N|N
OB|OB|HFW|Clamp, Umbilical|2||N|P||884.4530|4|||||N|N
OB|OB|HFX|Clamp, Circumcision|2||N|P||884.4530|1|||||N|N
OB|OB|HFY|Band, Tubal Occlusion|3||N|N||884.5380|2|Call for PMAs 12/30/87 (52 FR 36883 10/1/87))||||Y|N
OB|OB|HFZ|Craniotribe|2||N|P||884.4500|1|||||N|N
OB|OB|HGA|Cranioclast|2||N|P||884.4500|1|||||N|N
OB|OB|HGB|Clip, Tubal Occlusion|3||N|N||884.5380|2|Call for PMAs 12/30/87 (52 FR 36883 10/1/87))||||Y|N
OB|OB|HGC|Clamp, Uterine|1||N|N||884.4520|4|||||N|N
OB|OB|HGD|Applicator, Vaginal|1||N|N||884.4520|4|||||N|N
OB|OB|HGE|Amniotome|1||N|N||884.4530|4|||||N|N
OB|OB|HGF|Source, Abortion Unit, Vacuum|2||N|P||884.5070|1|||||N|N
OB|OB|HGG|Controller, Abortion Unit, Vacuum|2||N|P||884.5070|1|||||N|N
OB|OB|HGH|Cannula, Suction, Uterine|2||N|P||884.5070|1|||||N|N
OB|OB|HGI|Electrocautery, Gynecologic (And Accessories)|2||N|Y||884.4120|1|||||N|N
OB|OB|HGK|Endoscope, Fetal Blood Sampling (And Accessories)|2||N|P||884.1660|1|||||N|N
OB|OB|HGL|Transducer, Ultrasonic, Obstetric|2||N|Y|M|884.2960|1|||||N|N
OB|OB|HGM|System, Monitoring, Perinatal|2||N|P||884.2740|1|||||N|N
OB|OB|HGN|Stethoscope, Fetal|1||N|N||884.2900|4|||||N|N
OB|OB|HGO|Monitor, Electroencephalographic, Fetal (And Accessories)|3||N|N||884.2620|2|Call for PMAs to be filed by 12/26/96 per 61 FR 50708 on 9/27/96||||N|N
OB|OB|HGP|Electrode, Circular (Spiral), Scalp And Applicator|2||N|P||884.2675|1|||||N|N
OB|OB|HGS|Catheter, Intrauterine And Introducer|2||N|P||884.2700|1|||||N|N
OB|OB|HGW|Sampler, Blood, Fetal|2||N|P||884.1560|1|||||N|N
OB|OB|HGX|Pump, Breast, Powered|2||N|P||884.5160|1|||||N|N
OB|OB|HGY|Pump, Breast, Non-Powered|1||N|N||884.5150|4|||||N|N
OB|OB|HGZ|Heater, Perineal, Direct Contact|2||N|P||884.5390|4|||||N|N
OB|OB|HHA|Heater, Perineal, Radiant, Non-Contact|2||N|P||884.5390|4|||||N|N
OB|OB|HHD|Pad, Menstrual, Unscented|1||N|N||884.5435|4|||||N|N
OB|OB|HHE|Cup, Menstrual|2||N|P||884.5400|4|||||N|N
OB|OB|HHF|Remover, Intrauterine Device, Contraceptive, Hook-Type|1||N|N||884.4530|4|||||N|N
OB|OB|HHG|Dilator, Cervical, Vibratory|3||N|N||884.4270|2|Call for PMAs to be filed by 12/26/96 per 61 FR 50708 on 9/27/96||||N|N
OB|OB|HHI|System, Abortion, Vacuum|2||N|P||884.5070|1|||||N|N
OB|OB|HHJ|Locator, Intracorporeal Device, Ultrasonic, Obstetric-Gynecologic|2||N|Y|M|884.2225|1|||||N|N
OB|OB|HHK|Curette, Suction, Endometrial (And Accessories)|2||N|P||884.1175|1|||||N|N
OB|OB|HHL|Pad, Menstrual, Scented|2||N|P||884.5425|1|||||N|N
OB|OB|HHM|Sound, Uterine|1||N|N||884.4530|4|||||N|N
OB|OB|HHN|Cleidoclast|2||N|P||884.4500|1|||||N|N
OB|OB|HHO|Screw, Fibroid, Gynecological|2||N|P||884.4530|1|||||N|N
OB|OB|HHP|Table, Obstetrical, Manual (And Accessories)|2||N|P||884.4900|1|||||N|N
OB|OB|HHQ|System, Abortion, Metreurynter-Balloon|3||N|N||884.5050|2|Call for PMAs to be filed by 12/26/96 per 61 FR 50709 on 9/27/96||||N|N
OB|OB|HHR|Laser, Surgical, Gynecologic|2||N|Y||884.4550|1|||||N|N
OB|OB|HHS|Insert, Tubal Occlusion|3||N|N||884.5380|2|Call for PMAs 12/30/87 (52 FR 36883 10/1/87))||||Y|N
OB|OB|HHT|Spatula, Cervical, Cytological|2||N|P||884.4530|1|||||N|N
OB|OB|HHW|Pessary, Vaginal|2||N|P||884.3575|1|||||N|N
OB|OB|HHX|Holograph, Fetal, Acoustical|2||N|Y|M|884.2225|1|||||N|N
OB|OB|HIB|Speculum, Vaginal, Nonmetal|2||N|P||884.4530|4|||||N|N
OB|OB|HIC|Speculum, Vaginal, Nonmetal, Fiberoptic|2||N|P||884.4530|1|||||N|N
OB|OB|HIF|Insufflator, Laparoscopic|2||N|Y||884.1730|1|||||N|N
OB|OB|HIG|Insufflator, Hysteroscopic|2||N|Y||884.1700|1|||||N|N
OB|OB|HIH|Hysteroscope (And Accessories)|2||N|Y|M|884.1690|1|||||N|N
OB|OB|HII|Stimulator, Vaginal, Muscle, Powered, For Therapeutic Use|3||N|N||884.5940|2|Call for PMAs to be filed by 7/12/2000 per 65 FR 19834 on 4/13/00||||N|N
OB|OB|HIL|Tampon, Menstrual, Scented, Deodorized|2||N|Y||884.5460|1|||||N|N
OB|OB|HIM|Electrocautery, Endoscopic And Accessories|2||N|N||884.4100|1|||||N|N
OB|OB|HIN|Coagulator-Cutter, Endoscopic, Bipolar (And Accessories)|2||N|N||884.4150|1|||||N|N
OB|OB|HIO|Sampler, Amniotic Fluid (Amniocentesis Tray)|1||N|N||884.1550|4|||||N|N
OB|OB|HIQ|Electrode, Clip, Fetal Scalp (And Applicator)|3||N|N||884.2685|2|Call for PMAs to be filed by 12/26/96 per 61 FR 50708 on 9/27/96||||N|N
OB|OB|HIR|Perineometer|2||N|N||884.1425|1|||||N|N
OB|OB|HIS|Condom|2||N|Y|M|884.5300|1|||||N|N
OB|OB|KNA|Instrument, Manual, Specialized Obstetric-Gynecologic|2||N|N||884.4530|4|||||N|N
OB|OB|KNB|Instrument, Destructive, Fetal, Obstetric|2||N|P||884.4500|1|||||N|N
OB|OB|KNC|Table, Obstetric (And Accessories)|2||N|P||884.4900|1|||||N|N
OB|OB|KND|Heater, Perineal|2||N|P||884.5390|4|||||N|N
OB|OB|KNE|Set, Anesthesia, Obstetric|2||N|P||884.5100|1|||||N|N
OB|OB|KNF|Coagulator-Cutter, Endoscopic, Unipolar (And Accessories)|2||N|P||884.4160|1|||||N|N
OB|OB|KNG|Monitor, Ultrasonic, Fetal|2||N|Y|M|884.2660|1|||||N|N
OB|OB|KNH|Device, Occlusion, Tubal, Contraceptive, Laparoscopic|3||N|N||884.5380|2|Call for PMAs to be filed by 12/30/87 (52 FR 36883 (10/1/87))||||Y|N
OB|OB|KOH|Instrument, Manual, General Obstetric-Gynecologic|1||N|N||884.4520|4|||||N|N
OB|OB|KXN|Monitor, Cardiac, Fetal|2||N|P||884.2600|1|||||N|N
OB|OB|KXO|Monitor, Pressure, Intrauterine|2||N|P||884.2700|1|||||N|N
OB|OB|KXP|Stent, Vaginal|2||N|P||884.3900|1|||||N|N
OB|OB|KXQ|Vibrator For Therapeutic Use, Genital|2||N|P||884.5960|4|||||N|N
OB|OB|LBX|Pelvimeter, Internal|2||N|P||884.4530|1|||||N|N
OB|OB|LHZ|Viscometer, Mucus, Cervical|1||N|N||884.1040|4|||||N|N
OB|OB|LLW|Laser, Neodymium:Yag For Gynecologic Use|2||N|Y||884.4550|1|||||N|N
OB|OB|LQK|Home Uterine Activity Monitor|2||N|N||884.2730|1|||||N|N
OB|OB|LTZ|Condom With Nonoxynol-9|2||N|Y||884.5310|1|||||N|N
OB|OB|LZL|Micro-Condom|3||N|N||884.5320|2|Call for PMAs to be filed by 9/12/02 per 67 FR 40849 on 6/14/02||||N|N
OB|OB|MDG|System, Intrafallopian Cannula|2||N|N||884.4530|1|||||N|N
OB|OB|MFD|Cannula, Intrauterine Insemination|2||N|N||884.5250|1|||||N|N
OB|OB|MKO|Falloposcope|2||N|N||884.1690|1|||||N|N
OB|OB|MOH|Monitor, Heart Rate, Fetal, Non-Stress Test (Home Use)|2||N|N||884.2730|1|||||N|N
OB|OB|MOK|Vaginoscope And Accessories|2||N|P||884.1630|1|||||N|N
OB|OB|MOL|Condom, Synthetic|2||N|Y||884.5300|1|||||N|N
OB|OB|MOV|Catheters, Salpingography|2||N|N||884.4530|1|||||N|N
OB|OB|MPU|Source, Chemiluminescent Light|2||N|N||884.4530|4|||||N|N
OB|OB|MQE|Needle, Assisted Reproduction|2||N|Y||884.6100|1|||||N|N
OB|OB|MQF|Catheter, Assisted Reproduction|2||N|Y||884.6110|1|||||N|N
OB|OB|MQG|Accessory, Assisted Reproduction|2||N|Y||884.6120|1|||||N|N
OB|OB|MQH|Microtools, Assisted Reproduction (Pipettes)|2||N|Y||884.6130|1|||||N|N
OB|OB|MQI|Microtool Fabrication, Assisted Reproduction|2||N|Y||884.6140|1|||||N|N
OB|OB|MQJ|Micromanipulators And Microinjectors, Assisted Reproduction|2||N|Y||884.6150|1|||||N|N
OB|OB|MQK|Labware, Assisted Reproduction|2||N|Y||884.6160|1|||||N|N
OB|OB|MQL|Media, Reproductive|2||N|Y||884.6180|1|||||N|N
OB|OB|MRX|System, Assisted Reproduction Laser|2||N|N||884.6200|1|This system is inteded to be used to drill a small tangential hole in or to thin the zona pellucida of the embryo in selected in vitro fertilization patients with otherwise poor prognois for successful pregnancy outcome, such as advanced maternal age, prior failed in vitro fertilization procedures, cryopreserved embryos, or abnormal zona pellucida morphology.||||N|N
OB|OB|MSC|Barrier,Std,Oral Sex|2||N|N||884.5300|1|||||N|N
OB|OB|MTW|System,Water,Reproduction,Assisted,And Purification|2||N|Y||884.6170|1|||||N|N
OB|OB|MTX|Microscope And Microscope Accessories,Reproduction,Assisted|1||N|Y||884.6190|4|||||N|N
OB|OB|NBV|Device, Engorgement, Clitoral|2||N|N||884.5970|1|||||N|N
OB|OB|NBZ|Clamp And Cutter, Umbilical|2||N|N||884.4530|1|||||N|N
OB|OB|NHM|Sheet, Recording, Breast Examination|2||N|N||884.2990|1|This recording sheet is intended to for clinicians to mark the locationof a palpable breast lump identified by a clinical breast examination.||||N|N
OB|OB|NKA|System, Documentation, Breast Lesion|2||N|N||884.2990|1|A Breast lesion documentation device is a device for recording and documenting palpable breast lesions detected during a clinical breast exam.||||N|N
OB|OB|NKC|Tubing/Tubing With Filter, Insufflation, Laparoscopic|1||N|N||884.1730|4|||||N|N
OB|OB|NMG|Forceps, Biopsy, Gynecological, Reprocessed|2||N|N||884.4530|1|||||N|N
OB|OB|NMH|Laparoscope And Accessories, Gynecologic, Reprocessed|2||N|N||884.1720|1|A gynecologic laparoscope is a device used to permit direct viewing of the organs within the peritoneum by a telescopic system introduced through the abdominal wall. It is used to perform diagnostic and surgical procedures on the female genital organs. This generic type of device may include: Trocar and cannula, instruments used through an operating channel, scope preheater, light source and cables, and component parts.||||N|N
OB|OB|NMI|Laparoscopic Insufflator And Accessories, Reprocessed|1||N|N||884.1730|1|||||N|N
OB|OB|NNB|Needle, Reproduction, Assisted, Reprocessed|2||N|N||884.6100|1|||||N|N
OB|OB|NRC|Pads, Menstrual, Scented-Deodorized|1||N|N||884.5425|4|A scented or scented deodorized pad is a device made of common cellulosic or synthetic material with an established safety profile.  This does not include menstrual pads treated with added antimicrobial agents.  These are used to absorb menstrual or other vaginal discharge.   These are class i exempt device.||||N|N
OB|OB|NUC|Lubricant, Personal|2||N|N||884.5300|1|This device is a personal lubricant, for penile and/or vaginal application, intended to moisturize and lubricate, to enhance the ease and comfort of intimate sexual activity, and supplement the body's natural lubrication.  This product may or may not be compatible with natural rubber latex, polyisoprene, and/or polyurethane condoms.||||N|N
OB|OB|NUQ|Pad, Menstrual, Reusable|1||N|N||884.5435|4|A reusable menstrual pad is made of cellulosic or synthetic material used to   absorb menstrual fluid or other vaginal discharge.||||N|N
OB|OB|NUR|Pad, Interlabial|1||N|N||884.5435|4|A interlabial pad made of cellulosic or synthetic material which is placed over the vaginal introitus to absorb menstrual fluid or other vaginal discharge.||||N|N
OB|OB|NVT|Tubing And Tubing/Filter Fits|1||N|N||884.1700|4|Tubing and tubing/filter fits are used when there is a need to distend the uterus by filling the uterine cavity with a liquid or gas to facilitate viewing with a hysteroscope.|tubing and tubing/filter fits which only include accessory instruments that are not used to effect intrauterine access, e.g., hysteroscopic introducer sheaths, etc.; and single-use tubing kits used for only intrauterine insufflation.|tubing and tubing/filter fits which only include accessory instruments that are not used to effect intrauterine access|distend the uterine cavity|N|N
OB|OB|NWV|Laparoscopic Accessories, Gynecologic|1||N|N||884.1720|4|Exempt laparoscope accessories are non-powered, non-inflatable, simple manual mechanical devices, e.g., cannula, graspers, forceps, dissectors, scissors, etc.  A gynecologic laparoscope is a device used to permit direct viewing of the organs within the peritoneum by a telescopic system introduced through the abdominal wall. It is used to perform diagnostic and surgical procedures on the female genital organs. This generic type of device may include: Trocar and cannula, instruments used through an operating channel, scope preheater, light source and cables, and component parts.|Metal instruments|Part of a system where the accessories advance the working channel of the laparoscope to perform it's function.|Abdominal cavity.|N|N
OB|OB|NWW|Hysteroscope Accessories|1||N|N||884.1690|4|Exempt hysteroscope accessories are non-powered, non-inflatable, simple manual mechanical devices, e.g., cannula, graspers, forceps, dissectors, scissors, etc.  A hysteroscope is a device used to permit direct viewing of the cervical canal and the uterine cavity by a telescopic system introduced into the uterus through the cervix. It is used to perform diagnostic and surgical procedures other than sterilization. This generic type of device may include obturators and sheaths, instruments used through an operating channel, scope preheaters, light sources and cables, and component parts.|Metal instruments|Part of system that advances through the working channel of the hysteroscope to perform it's function.|Uterus|N|N
